data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4574408,356,IND43131,43131,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India),6,,,0,60,Southern Asia,India,Assam,Dhemaji,Sissiborgaon,Silapathar,27.5951,94.7244,1,Assam Tribune (India),Subnational,"On January 7, several organizations including the All Assam Students' Union (AASU), the Krishak Mukti Sangram Samiti, the Chatra Mukti Sangram Samiti, and the Anuchusit Jati Chatra Santha staged separate protests and rallies in Silapathar city (Dhemaji, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574409,356,IND43132,43132,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India),6,,,0,60,Southern Asia,India,Assam,Dhemaji,Sissiborgaon,Silapathar,27.5951,94.7244,2,Assam Tribune (India),Subnational,"On January 7, several organizations including the All Assam Students' Union (AASU), the Krishak Mukti Sangram Samiti, the Chatra Mukti Sangram Samiti, and the Anuchusit Jati Chatra Santha staged separate protests and rallies in Silapathar area (Dhemaji, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574262,356,IND43133,43133,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India),6,,,0,60,Southern Asia,India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,Local Media Source,National,"On January 7, a group staged a naked protest in Tinsukia city (Tiinsukia, Assam), in support of a Black Day called by several organizations, including the KMSS and the ASSU, against the proposed Citizenship (Amendment) Bill 2016.",0,1552576414,IND
4574410,356,IND43134,43134,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India); AGP: Asom Gana Parishad,6,,,0,60,Southern Asia,India,Assam,Barpeta,Barpeta,Barpeta,26.3304,91.004,2,Assam Tribune (India),Subnational,"On January 7, members of several organizations including the AGP, AASU and KMSS burnt the effigies of the Chief Minister and Prime Minister, and immersed their idols in Beki river, in Barpeta district (Assam), in protest against the Citizenship (Amendment) Bill 2016.",0,1552576414,IND
4574411,356,IND43135,43135,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad,6,,,0,60,Southern Asia,India,Assam,Nagaon,Nagaon,Nagaon,26.3469,92.6851,2,Assam Tribune (India),Subnational,"On January 7, protesters from different organizations including the AASU, the AJYCP and the KMSS held protests in different places of Nagaon district (Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574412,356,IND43136,43136,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); Students (India); NCP: Nationalist Congress Party; INC: Indian National Congress; AGP: Asom Gana Parishad,6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune; Sentinel (India),Subnational,"On January 7, several organizations including the KMSS, the ASSU, the Lef parties, the Nationalist Congress Party (NCP), the INC and the AGP took part in several protests in Guwahati city (Kamrup Metropolitan, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016.",0,1552576414,IND
4574413,356,IND43137,43137,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Andhra Pradesh,Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,Hans India,Subnational,"On January 7, in Vijayawada town (Krishna, AP), bank pensioners staged a protest demanding that the government solve their long pending problems.",0,1552576414,IND
4574414,356,IND43138,43138,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,,,0,60,Southern Asia,India,Odisha,Kalahandi,Bhawanipatna,Bhawanipatna,19.9072,83.1615,2,Odisha Sun Times (India),Subnational,"On January 7, people staged protests in several places in Kalahandi district (Odisha), in support of a 12-hour bandh called by the Central Action Committee (CAC) and District Bar to demand the establishment of a permanent bench of the Orissa High Court. They also staged a protest at the Borigumma-Bargarh main road.",0,1552576414,IND
4574415,356,IND43139,43139,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Sivasagar,Demow,Demow,27.1267,94.7399,1,Sentinel (India),Subnational,"On January 7, members of the of All Assam Students' Union (AASU) staged a protest in Demow city (Sivasagar, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill and effigies of the Prime Minister and Chief Minister.",0,1552576414,IND
4574416,356,IND43140,43140,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Sonitpur,Dhekiajuli,Dhekiajuli,26.7036,92.478,1,Sentinel (India),Subnational,"On January 7, members of the of All Assam Students' Union (AASU) staged a protest in Dhekiajuli city (Sonitpur, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill.",0,1552576414,IND
4574417,356,IND43141,43141,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Imphal Free Press (India),Subnational,"On January 7, the All Manipur Students' Union (AMSU) staged a protest in Imphal city (Imphal West, Manipur), against the proposed Citizenship (Amendment) Bill 2016. They also burnt copies of the bill.",0,1552576414,IND
4574418,356,IND43142,43142,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Lakhimpur,North Lakhimpur,North Lakhimpur,27.2351,94.1035,1,Sentinel (India),Subnational,"On January 7, members of the of All Assam Students' Union (AASU) staged a protest in North Lakhimpur city (Lakhimpur, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill.",0,1552576414,IND
4574419,356,IND43143,43143,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Lakhimpur,North Lakhimpur,North Lakhimpur,27.2351,94.1035,2,Sentinel (India),Subnational,"On January 7, members of the of All Assam Students' Union (AASU) staged several protests in North Lakhimpur area (Lakhimpur, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill. Activists of the Manab Adhikar Sangram Samiti also staged a human chain in the city.",0,1552576414,IND
4574420,356,IND43144,43144,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Nagaon,Raha,Raha,26.2333,92.5166,1,Assam Tribune (India),Subnational,"On January 7, more than 100 members of the All Assam Students' Union (AASU) staged a protest in Raha city (Nagaon, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574421,356,IND43145,43145,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); CPI(M): Communist Party of India (Marxist); AGP: Asom Gana Parishad; Farmers (India),6,,,0,60,Southern Asia,India,Assam,Cachar,Silchar,Silchar,24.8334,92.7791,1,Assam Tribune (India); Sentinel (India),Subnational,"On January 7, members of different organizations including the AASU, the CPI (M), the Asom Gana Parishad (AGP) along with KMSS, Khilonjiya Mancha, held separate protests in Silchar city (Cachar, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574422,356,IND43146,43146,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); CPI: Communist Party of India,6,,,0,60,Southern Asia,India,Assam,Sivasagar,Sivasagar,Sivasagar,26.9828,94.6421,1,Assam Tribune (India),Subnational,"On January 7, members of Left parties led by the CPI and members of the All Assam Students' Union (AASU) staged staged separate protests in Sivasagar city (Sivasagar, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574423,356,IND43147,43147,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Labour Group (India); Tribal Group (India),6,,,0,60,Southern Asia,India,Assam,Tinsukia,Doom Dooma,Doom Dooma,27.5664,95.5544,1,Sentinel (India),Subnational,"On January 7, members of the of All Assam Students' Union (AASU), the Assam Tea Tribes Students' Association (ATTSA), and the Garia-Maria Desi Jatiya Parishad staged a protest in Doom Dooma city (Tinsukia, Assam), in support of a Black Day called by several organizations against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill.",0,1552576414,IND
4574424,356,IND43148,43148,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Tiwa Tribal Group (India),6,,,0,60,Southern Asia,India,Assam,Morigaon,Mayong,Jagiroad,26.1309,92.2149,1,Assam Tribune (India),Subnational,"On January 7, members of the Anchalik Students' Union and Tiwa Students' Union staged a protest in Jagiroad city (Morigaon, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574425,356,IND43149,43149,07-Jan-19,2019,2,Protests,Peaceful protest,Protesters (India),"YSRCP: Yuvajana, Sramika, Rythu Congress Party",6,,,0,60,Southern Asia,India,Andhra Pradesh,Guntur,Amaravati,Amaravati,16.5752,80.358,1,Hans India,Subnational,"Assumed on January 7, in Amaravati town (Guntur, AP), YSR Congress Party members staged a protest against the delay in according special status to Andhra Pradesh.",0,1552576414,IND
4574426,356,IND43150,43150,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,3,AFP,International,"On January 7, thousands of people protested in several places of Assam against the proposed Citizenship (Amendment) Bill 2016. They burnt copies of the bill and led marches.",0,1552576414,IND
4574427,356,IND43151,43151,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Hans India,Subnational,"On January 7, in Hyderabad city (Hyderabad, Telangana), people staged a protest and demanded that the government enact a special law to protect persons involved in inter-caste and inter-religion marriages.",0,1552576414,IND
4574428,356,IND43152,43152,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,1,Assam Tribune (India),Subnational,"On January 7, members of newly-constituted Chintan Mancha staged a protest in Jorhat city (Jorhat, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574429,356,IND43153,43153,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Times of India,National,"On January 7, local residents protested on the road in Purba Barisha area of Kolkata city (Kolkata, West Bengal), against a promoter for blocking a road with construction materials. The police later arrested the man.",0,1552576414,IND
4574430,356,IND43154,43154,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Telangana,Sangareddy,Patancheru,Isnapur,17.5489,78.2038,1,Hans India,Subnational,"On January 7, in Isnapur village in Patancheru Tehsil (Sangareddy, Telangana), villagers staged a protest before village panchayat office condemning the supply of contaminated drinking water.",0,1552576414,IND
4574431,356,IND43155,43155,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Anantnag,Anantnag,Anantnag,33.73,75.15,1,Early Times (India),Subnational,"On 7 Jan 2019, Life Insurance Corporation (LIC) employees held a demonstration in front of LIC office in Anantnag in preparation for two days of nationwide strike on January 8th and 9th demanding better employment policies from the Central Government that would guarantee stable jobs and better wages.",0,1552576414,IND
4574432,356,IND43156,43156,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Ganderbal,Ganderbal,Ganderbal,34.2262,74.7748,1,Greater Kashmir,Subnational,"On 7 Jan 2019, students and education activists held a protest in Ganderbal against the authorities preventing thousands of class 10th students from appearing in annual exams during 2018.",0,1552576414,IND
4574433,356,IND43157,43157,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India),Subnational,"On 7 Jan 2019, Life Insurance Corporation (LIC) employees held a demonstration in front of LIC offices in Jammu in preparation for two days of nationwide strike on January 8th and 9th demanding better employment policies from the Central Government that would guarantee stable jobs and better wages.",0,1552576414,IND
4574434,356,IND43158,43158,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Unidentified Tribal Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Ramban,Banihal,Ramsoo,33.3366,75.1933,1,Greater Kashmir,Subnational,"On 7 Jan 2019, activists of tribal groups and certain politicians held separate protests in Ramsoo area on the Srinagar-Jammu highway to demonstrate against the alleged rape of a minor Gujjar girl.",0,1552576414,IND
4574435,356,IND43159,43159,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Early Times (India),Subnational,"On 7 Jan 2019, Life Insurance Corporation (LIC) employees held a demonstration in front of LIC office in Srinagar in preparation for two days of nationwide strike on January 8th and 9th demanding better employment policies from the Central Government that would guarantee stable jobs and better wages.",0,1552576414,IND
4574436,356,IND43160,43160,07-Jan-19,2019,1,Battles,Armed clash,Unidentified Armed Group (India),,3,Police Forces of India (2014-),,1,13,Southern Asia,India,Odisha,Ganjam,Asika,Asika,19.6111,84.66,2,Odisha Sun Times (India),Subnational,"On January 7, two brothers, who were involved in killing a BJD leader, sustained injuries in an encounter with police near Palimala under Asika police limits area (Ganjam, Odisha). The two were travelling on a motorcycle when police tried to intercept them. In a bid to escape, the duo opened fire at the police.",0,1552576414,IND
4574252,356,IND43164,43164,07-Jan-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),Former BJP: Bharatiya Janata Party,3,Civilians (India),BJP: Bharatiya Janata Party,7,37,Southern Asia,India,Gujarat,Kachchh,Gandhidham,Gandhidham,23.083,70.133,2,Ahmedabad Mirror,Subnational,"On January 7, near Gandhidham town (Kutch, Gujarat), two armed men hired by a former BJP member shot and killed a BJP leader (Jayanti Bhanushali) over a political rivalry.",1,1552576414,IND
4574518,356,IND43573,43573,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; AITUC: All India Trade Union Congress; Labour Group (India); AIUTUC: All India United Trade Union Centre; INTUC: Indian National Trade Union Congress; CPI(M): Communist Party of India (Marxist),6,,,0,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Tripura Infoway (India),Subnational,"On January 7, members of the CITU held a protest rally at Agartala city (West Tripura, Tripura), to call people to join a strike. The nationwide strike will be held from January 8 to 9, called by the central unions, including the CITU, INTUC, AITUC, HMS, AITUC and CPI-M, against the BJP-government policies.",0,1552576414,IND
4574553,356,IND43987,43987,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Meghalaya,East Khasi Hills,Shillong,Shillong,25.5793,91.8942,1,Shillong Times (India),Subnational,"On January 7, the Confederation of Hynniewtrep Social Organization (CoHSO) staged a protest in front of the BJP office in Shillong city (East Khasi Hills, Meghalaya), to protest the Center's decision to table the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574554,356,IND43988,43988,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Nagaon,Samaguri,Samaguri,26.4162,92.8412,1,Time8 (India),Subnational,"On January 7, members of the All Assam Students Union (AASU) staged a protest in Samaguri city (Nagaon, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574555,356,IND43989,43989,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Biswanath,Biswanath,Biswanath Chariali,26.7257,93.1465,1,Time8 (India),Subnational,"On January 7, members of the All Assam Students Union (AASU) staged a protest in Biswanath Chariali city (Biwanath, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574556,356,IND43990,43990,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Sonitpur,Tezpur,Tezpur,26.6527,92.7938,1,Time8 (India),Subnational,"On January 7, members of the All Assam Students Union (AASU) staged a protest in Tezpur city (Sonitpur, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574557,356,IND43991,43991,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Nalbari,Nalbari,Nalbari,26.4448,91.4408,1,Time8 (India),Subnational,"On January 7, members of the All Assam Students Union (AASU) staged a protest in Nalbari city (Nalbari, Assam), against the Citizenship (Amendment) Bill, 2016. They burnt copies of the bill.",0,1552576414,IND
4574558,356,IND43992,43992,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Assam,Golaghat,Sarupathar,Sarupathar,26.1939,93.8666,1,Sentinel (India),Subnational,"On January 7, members of the Krishak Mukti Sangram Samiti (KMSS) staged a protest in front of the subdivisional office in Sarupathar city (Golaghat, Assam), to protest against the inflated electricity bills of APDCL. They also demanded community toilets and urinals.",0,1552576414,IND
4574559,356,IND43993,43993,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Journalists (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Sentinel (India),Subnational,"On January 7, as many as five journalists staged a protest in Guwahati city (Kamrup Metropolitan, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574560,356,IND43994,43994,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Assam,Dibrugarh,Moran,Moran,27.1873,94.9155,1,Time8 (India),Subnational,"On January 7, artists and singers took to the streets in Moran city (Dibrugarh, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1552576414,IND
4574561,356,IND43995,43995,07-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); CITU: Centre of Indian Trade Unions; AITUC: All India Trade Union Congress; AIUTUC: All India United Trade Union Centre; AICCTU: All India Central Council of Trade Unions,6,,,0,60,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5966,85.1375,3,Indian Express,National,"On January 7, cooks engaged with the Midday Meal Scheme (MDM) started a strike and staged protests and dharna in several places of Bihar state, demanding an increase in wages, payment of wages on a 12-month basis as opposed to the current 10 working months wage system. The strike was carried under the CITU, AITUC, AIUTUC and AICCTU.",0,1552576414,IND
4574694,356,IND43072,43072,06-Jan-19,2019,1,Riots,Violent demonstration,Rioters (India),,5,Civilians (India),BJP: Bharatiya Janata Party,7,57,Southern Asia,India,Meghalaya,East Khasi Hills,Shillong,Shillong,25.5793,91.8942,1,Assam Tribune (India),Subnational,"On January 6, unidentified men hurled a petrol bomb at the BJP party office at Bivar Road in Shillong city (East Khasi Hills, Meghalaya). The attack happened during demonstrations against the proposed Citizenship (Amendment) Bill 2016 and the ruling BJP-led Central government.",0,1552576414,IND
4574695,356,IND43073,43073,06-Jan-19,2019,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Police Forces of India (2014-),Civilians (India),1,15,Southern Asia,India,Jharkhand,Gumla,Ghaghra,Ghaghra,23.2666,84.553,1,Hindustan Times (India),National,"On January 6, a 30-year-old alleged rape accused was tonsured by villagers and paraded with a garland of brooms across Ghagra city (Gumla, Jharkhand). Police reached the spot and saved the accused from getting assaulted.",0,1552576414,IND
4574696,356,IND43074,43074,06-Jan-19,2019,1,Riots,Mob violence,Unidentified Armed Group (India),,3,Rioters (India),Farmers (India); Vigilante Group (India),5,35,Southern Asia,India,Haryana,Panchkula,Barwala,Jalauli,30.5817,76.9421,1,Times of India,National,"On 6 January, villagers came to rescue a farmer who was beaten and threatened by a group of six illegal sand miners beat in Jalouli area of Chandimandir (Panchkula, Haryana). Villagers disarmed the sand miners and handed them to police.",0,1552576414,IND
4574697,356,IND43075,43075,06-Jan-19,2019,1,Violence against civilians,Attack,INC: Indian National Congress,,3,Civilians (India),Government of India (2014-),7,37,Southern Asia,India,Punjab,Barnala,Sehna,Sukhpura,30.3566,75.4225,1,Chandigarh Tribune,Subnational,"On 6 January, the sarpanch of Sukhpura village (Barnala, Punjab), recently elected as an independent candidate, was attacked and beaten allegedly by supporters of the losing Congress-backed candidate. Both his legs were broken and he also received head injuries.",0,1552576414,IND
4574698,356,IND43076,43076,06-Jan-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),Hindu Group (India),7,37,Southern Asia,India,Haryana,Panchkula,Kalka,Kalka,30.8383,76.8503,2,Chandigarh Tribune,Subnational,"On 6 January, a priest at Mansa Purni Hanuman temple near the Kalka-Parwanoo barrier near Kalka (Panchkula, Haryana) was murdered after the temple was closed for the night. He was struck over the head with a brick, killing him, and his valuables were not taken. No known motive.",1,1552576414,IND
4574699,356,IND43077,43077,06-Jan-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),INC: Indian National Congress,7,37,Southern Asia,India,Punjab,Fazilka,Abohar,Abohar,30.1569,74.2003,1,Chandigarh Tribune,Subnational,"On 6 January, a local Congress leader (Anil Nagori, also the president of the Arhtiya Association) was assaulted by around 12 men near the vegetable market in Abohar (Fazilka, Punjab) and had to be hospitalized due to his wounds. While no motive is known, police speculate it was over an old enmity related to his criticism of labour contractors in the area and other anti-social elements.",0,1552576414,IND
4574700,356,IND43078,43078,06-Jan-19,2019,1,Protests,Protest with intervention,Protesters (India),Farmers (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India),6,Police Forces of India (2014-),Police Forces of India (2014-) Central Reserve Police Force,1,16,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune (India); Telegraph (India),Subnational-National,"On January 6, hundreds of women, under the Asomor Mahila Samaj, the KMSS, and the AJYCP gheraoed the BJP headquarters at Hengrabari in Guwahati city (Kamrup Metropolitan, Assam), to protest against the Citizenship (Amendment) Bill, 2016. Police and CRPF personnel did not allow the protesters to go inside the compound. Around 200 protesters were then taken into preventive custody.",0,1552576414,IND
4574701,356,IND43079,43079,06-Jan-19,2019,1,Riots,Mob violence,Rioters (India),Students (India),5,Rioters (India),Students (India),5,55,Southern Asia,India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,1,Assam Tribune (India),Subnational,"On January 6, two groups of students clashed in Garamur area in Jorhat city (Jorhat, Assam), when a group of boys from an adjacent village started to play cricket inside the Jorhat Engineering College campus. Two persons were injured.",0,1552576414,IND
4574702,356,IND43080,43080,06-Jan-19,2019,2,Violence against civilians,Attack,Unidentified Caste Militia (India),,4,Civilians (India),Unidentified Caste Group (India),7,47,Southern Asia,India,Uttar Pradesh,Ghaziabad,Ghaziabad,Ghaziabad,28.6653,77.4391,1,Hindustan Times (India),National,"Around 6 January, three men set fire to a 16 year old boy, severely injuring him, apparently after the boy had demanded money for a broken mobile phone, in Ghaziabad (Ghaziabad, Uttar Pradesh). Police registered a case under the SC/ST act, though it is not clear what caste the boy belongs to.",0,1552576414,IND
4574703,356,IND43081,43081,06-Jan-19,2019,1,Riots,Mob violence,Rioters (India),Government of India (2014-),5,Civilians (India),,7,57,Southern Asia,India,Punjab,Fazilka,Abohar,Abohar,30.1569,74.2003,1,Chandigarh Tribune,Subnational,"On 6 January, three men, including an Independent councillor on the Municipal Council, assaulted a member of Shiv Shakya Nagar in Abohar (Fazilka, Punjab) apparently over a conflict they were negotiating in the police station. When it could not be solved, they attacked the man. However, he had previously contested the MC elections against one of the accused.",0,1552576414,IND
4574704,356,IND43082,43082,06-Jan-19,2019,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),,7,57,Southern Asia,India,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,26.1206,85.3657,2,Free Press Journal (India),National,"On January 6, a 60-year-old woman was beaten to death on the suspicion of practising witchcraft at Dargah village (Muzaffarpur, Bihar).",1,1552576414,IND
4574705,356,IND43083,43083,06-Jan-19,2019,1,Violence against civilians,Attack,Patna Communal Militia (India),,4,Civilians (India),,7,47,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5966,85.1375,1,Hindustan Times (India),National,"On January 6, one person died and two others were seriously injured after being shot at by four armed men in the Alamganj Colony in Patna city (Patna, Bihar). The reason behind the attack was a dispute over two bighas of land between two rival groups.",1,1552576414,IND
4574706,356,IND43084,43084,06-Jan-19,2019,1,Protests,Protest with intervention,Protesters (India),Labour Group (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,Haryana,Jhajjar,Jhajjar,Jhajjar,28.6063,76.6565,1,Chandigarh Tribune,Subnational,"On 6 January, sanitary workers associated with Gramin Safar Karamchari Union staged a protest march in Jhajjar (Jhajjar, Haryana) and attempted to gherao the home of the Rural Development and Panchayat Minister there. Police intervened and foiled the attempt. The workers were demanding an increase in salary for contract sanitation workers in rural areas.",0,1552576414,IND
4574707,356,IND43085,43085,06-Jan-19,2019,1,Protests,Protest with intervention,Protesters (India),Farmers (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Dibrugarh,27.4727,94.9121,1,Assam Tribune (India),Subnational,"On January 6, members of 70 organisations led jointly by Krishak Mukti Sangram Samiti and Asom Jatiyatabadi Yuba Parishad staged a protest in Dibrugarh city (Dibrugarh, Assam), against the Citizenship (Amendment) Bill, 2016. They waved black flags and burnt the effigy of the Chief Minister. Police arrested several protesters.",0,1552576414,IND
4574708,356,IND43086,43086,06-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Allahabad,Shankargarh,Bhadiwar,25.1303,81.6137,2,Times of India,National,"On 6 January, farmers locked up around stray cows in the local public school in Bhadiwar village of Shanakargarh (Allahabad, Uttar Pradesh). This is a recurring protest throughout the state over the number of stray cattle left loose in the area.",0,1552576414,IND
4574709,356,IND43087,43087,06-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress,6,,,0,60,Southern Asia,India,Chandigarh,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Chandigarh Tribune,Subnational,"On 6 January, Congress works gathered and protested at Sector 26 in Chandigarh (Chandigarh) after a signboard for Rajiv Gandhi Chandigarh Technology Park was blacked out over the former PM's alleged involvement in the 1984 riots.",0,1552576414,IND
4574710,356,IND43088,43088,06-Jan-19,2019,2,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress,6,,,0,60,Southern Asia,India,Haryana,Gurgaon,Gurgaon,Gurgaon,28.4601,77.0263,1,Times of India,National,"Around 6 January, Congress workers staged a protest in Gurgaon (Gurgaon, Haryana) against CM Manohar Lal Khattar over a land fraud case he is involved with, and burnt him in effigy. However turnout was low and the official who originally called the protest did not attend.",0,1552576414,IND
